Date,Sea Level (Mean),
1992/07/17,1.206,
1992/07/18,1.093,
1992/07/19,1.162,
1992/07/20,1.136,
1992/07/21,1.143,
1992/07/22,1.135,
1992/07/23,1.124,
1992/07/24,1.173,
1992/07/25,1.083,
1992/07/26,1.182,
1992/08/07,1.182,
1992/08/08,1.213,
1992/08/09,1.215,
1992/08/10,1.24,
1992/08/29,1.223,
1992/08/30,1.269,
1992/09/15,1.09,
1992/09/16,1.187,
1992/09/17,1.206,
1992/09/18,1.212,
1992/09/19,1.267,
1992/09/20,1.165,
1992/09/21,1.142,
1992/09/22,1.099,
1992/09/23,1.229,
1992/09/24,1.158,
1992/09/25,1.03,
1992/09/26,1.006,
1992/09/27,1.112,
1992/09/28,1.163,
1992/09/29,1.206,
1992/09/30,1.28,
1992/10/01,1.383,
1992/10/02,1.218,
1992/10/03,1.331,
1992/10/04,1.329,
1992/10/05,1.349,
1992/10/06,1.407,
1992/10/07,1.261,
1992/10/08,1.364,
1992/10/09,1.207,
1992/10/10,1.218,
1992/10/11,1.147,
1992/10/12,1.287,
1992/10/13,1.268,
1992/10/14,1.224,
1992/10/15,1.138,
1992/10/16,1.232,
1992/10/17,1.351,
1992/10/18,1.129,
1992/10/19,1.567,
1992/10/20,1.248,
1992/10/21,1.084,
1992/10/22,1.126,
1992/10/23,1.046,
1992/10/24,1.151,
1992/10/25,1.275,
1992/10/26,1.323,
1992/10/27,1.226,
1992/10/28,1.175,
1992/10/29,1.079,
1992/10/30,1.171,
1992/10/31,1.193,
1992/11/01,1.262,
1992/11/02,1.317,
1992/11/03,1.212,
1992/11/04,1.158,
1992/11/05,1.277,
1992/11/06,1.369,
1992/11/07,1.285,
1992/11/08,1.136,
1992/11/09,1.256,
1992/11/10,1.092,
1992/11/11,0.975,
1992/11/12,1.141,
1992/11/13,1.131,
1992/11/14,1.08,
1992/11/15,1.251,
1992/11/16,1.244,
1992/11/17,1.158,
1992/11/18,1.261,
1992/11/19,1.238,
1992/11/20,1.118,
1992/11/21,1.131,
1992/11/22,1.324,
1992/11/23,1.327,
1992/11/24,1.141,
1992/11/25,1.074,
1992/11/26,1.074,
1992/11/27,1.29,
1992/11/28,1.208,
1992/11/29,1.225,
1992/11/30,1.329,
1992/12/01,1.292,
1992/12/02,1.268,
1992/12/03,1.47,
1992/12/04,1.479,
1992/12/05,1.485,
1992/12/06,1.725,
1992/12/07,1.387,
1992/12/08,1.522,
1992/12/09,1.472,
1992/12/10,1.243,
1992/12/11,1.189,
1992/12/12,1.302,
1992/12/13,1.218,
1992/12/14,1.104,
1992/12/15,1.175,
1992/12/16,1.111,
1992/12/17,1.065,
1992/12/18,1.458,
1992/12/19,1.13,
1992/12/20,1.073,
1992/12/21,1.317,
1992/12/22,1.28,
1992/12/23,1.221,
1992/12/24,1.377,
1992/12/25,1.316,
1992/12/26,1.459,
1992/12/27,1.114,
1992/12/28,1.093,
1992/12/29,1.067,
1992/12/30,1.272,
1992/12/31,1.108,
1993/01/01,1.356,
1993/01/02,1.345,
1993/01/03,1.203,
1993/01/04,1.05,
1993/01/05,1.422,
1993/01/06,1.243,
1993/01/07,1.157,
1993/01/08,1.292,
1993/01/09,1.178,
1993/01/10,1.012,
1993/01/11,0.955,
1993/01/12,1.157,
1993/01/13,1.244,
1993/01/14,1.353,
1993/01/15,1.114,
1993/01/16,1.234,
1993/01/17,1.387,
1993/01/18,1.375,
1993/01/19,1.292,
1993/01/20,1.304,
1993/01/21,1.183,
1993/01/22,1.121,
1993/01/23,1.2,
1993/01/24,1.235,
1993/01/25,1.16,
1993/01/26,1.092,
1993/01/27,1.268,
1993/01/28,1.429,
1993/01/29,1.381,
1993/01/30,1.284,
1993/01/31,1.332,
1993/02/01,1.467,
1993/02/02,1.293,
1993/02/03,1.255,
1993/02/04,1.386,
1993/02/05,1.3,
1993/02/06,1.227,
1993/02/07,1.122,
1993/02/08,1.121,
1993/02/09,1.086,
1993/02/17,1.192,
1993/02/18,1.079,
1993/02/19,1.528,
1993/02/20,1.126,
1993/02/21,1.272,
1993/02/22,1.173,
1993/02/23,1.216,
1993/02/24,1.274,
1993/02/25,1.188,
1993/02/26,1.119,
1993/02/27,1.115,
1993/02/28,1.15,
1993/03/01,1.439,
1993/03/02,1.421,
1993/03/03,1.352,
1993/03/04,1.215,
1993/03/05,1.118,
1993/03/06,1.401,
1993/03/07,1.295,
1993/03/08,1.117,
1993/03/09,1.328,
1993/03/10,1.143,
1993/03/11,1.308,
1993/03/12,1.107,
1993/03/13,1.128,
1993/03/14,1.406,
1993/03/15,1.146,
1993/03/16,0.92,
1993/03/17,0.805,
1993/03/18,1.48,
1993/03/19,1.004,
1993/03/20,0.959,
1993/03/21,1.026,
1993/03/22,1.054,
1993/03/23,1.103,
1993/03/24,1.071,
1993/03/25,0.96,
1993/03/26,1.074,
1993/03/27,1.136,
1993/03/28,1.186,
1993/03/29,1.19,
1993/03/30,1.327,
1993/03/31,1.382,
1993/04/01,1.199,
1993/04/02,1.316,
1993/04/03,1.345,
1993/04/04,1.339,
1993/04/05,1.198,
1993/04/06,1.073,
1993/04/07,1.028,
1993/04/08,1.124,
1993/04/09,1.072,
1993/04/10,1.061,
1993/04/11,1.141,
1993/04/12,1.272,
1993/04/13,1.535,
1993/04/14,1.532,
1993/04/15,1.325,
1993/04/16,1.18,
1993/04/17,1.09,
1993/04/18,1.152,
1993/04/19,1.15,
1993/04/20,1.187,
1993/04/21,1.139,
1993/04/22,1.23,
1993/04/23,1.367,
1993/04/24,1.333,
1993/04/25,1.1,
1993/04/26,1.097,
1993/04/27,1.286,
1993/04/28,1.12,
1993/04/29,1.184,
1993/04/30,1.166,
1993/05/01,1.162,
1993/05/02,1.155,
1993/05/03,1.029,
1993/05/04,0.849,
1993/05/05,1.065,
1993/05/06,1.117,
1993/05/07,1.172,
1993/05/08,1.087,
1993/05/09,1.295,
1993/05/10,1.179,
1993/05/11,1.264,
1993/05/12,1.265,
1993/05/13,1.219,
1993/05/14,1.261,
1993/05/15,1.227,
1993/05/16,1.184,
1993/05/17,1.245,
1993/05/18,1.21,
1993/05/19,1.214,
1993/05/20,1.318,
1993/05/21,1.271,
1993/05/22,1.236,
1993/05/23,1.296,
1993/05/24,1.293,
1993/05/25,1.198,
1993/05/26,1.23,
1993/05/27,1.304,
1993/05/28,1.262,
1993/05/29,1.308,
1993/05/30,1.545,
1993/05/31,1.299,
1993/06/01,1.152,
1993/06/02,1.234,
1993/06/03,1.2,
1993/06/04,1.286,
1993/06/05,1.194,
1993/06/06,1.153,
1993/06/07,1.328,
1993/06/08,1.308,
1993/06/09,1.264,
1993/06/10,1.319,
1993/06/11,1.391,
1993/06/12,1.28,
1993/06/13,1.173,
1993/06/14,1.261,
1993/06/15,1.214,
1993/06/16,1.176,
1993/06/17,1.175,
1993/06/18,1.132,
1993/06/19,1.226,
1993/06/20,1.195,
1993/06/21,1.203,
1993/06/22,1.384,
1993/06/23,1.669,
1993/06/24,1.359,
1993/06/25,1.159,
1993/06/26,1.214,
1993/06/27,1.243,
1993/06/28,1.2,
1993/06/29,1.265,
1993/06/30,1.265,
1993/07/01,1.168,
1993/07/02,1.152,
1993/07/03,1.094,
1993/07/04,1.337,
1993/07/05,1.368,
1993/07/06,1.226,
1993/07/07,1.23,
1993/07/08,1.208,
1993/07/09,1.251,
1993/07/10,1.27,
1993/07/11,1.343,
1993/07/12,1.341,
1993/07/13,1.308,
1993/07/14,1.245,
1993/07/15,1.29,
1993/07/16,1.44,
1993/07/17,1.605,
1993/07/18,1.435,
1993/07/19,1.234,
1993/07/20,1.165,
1993/07/21,1.22,
1993/07/22,1.283,
1993/07/23,1.273,
1993/07/24,1.256,
1993/07/25,1.24,
1993/07/26,1.18,
1993/07/27,1.162,
1993/07/28,1.151,
1993/07/29,1.23,
1993/07/30,1.244,
1993/07/31,1.198,
1993/08/01,1.188,
1993/08/02,1.206,
1993/08/03,1.155,
1993/08/04,1.185,
1993/08/05,1.248,
1993/08/06,1.248,
1993/08/07,1.226,
1993/08/08,1.207,
1993/08/09,1.117,
1993/08/10,1.071,
1993/08/11,1.017,
1993/08/12,1.1,
1993/08/13,1.175,
1993/08/14,1.278,
1993/08/15,1.244,
1993/08/16,1.181,
1993/08/17,1.094,
1993/08/18,1.134,
1993/08/19,1.137,
1993/08/20,1.166,
1993/08/21,1.354,
1993/08/22,1.247,
1993/08/23,1.17,
1993/08/24,1.257,
1993/08/25,1.199,
1993/08/26,1.251,
1993/08/27,1.287,
1993/08/28,1.304,
1993/08/29,1.34,
1993/08/30,1.293,
1993/08/31,1.232,
1993/09/01,1.253,
1993/09/02,1.246,
1993/09/03,1.119,
1993/09/04,1.305,
1993/09/05,1.28,
1993/09/06,1.186,
1993/09/07,1.252,
1993/09/08,1.128,
1993/09/09,1.251,
1993/09/10,1.178,
1993/09/11,1.355,
1993/09/12,1.243,
1993/09/13,1.141,
1993/09/14,1.218,
1993/09/15,1.231,
1993/09/16,1.349,
1993/09/17,1.137,
1993/09/18,1.143,
1993/09/19,1.339,
1993/09/20,1.274,
1993/09/21,1.295,
1993/09/22,1.301,
1993/09/23,1.236,
1993/09/24,1.382,
1993/09/25,1.261,
1993/09/26,1.258,
1993/09/27,1.253,
1993/09/28,1.164,
1993/09/29,1.213,
1993/09/30,1.244,
1993/10/01,1.257,
1993/10/02,1.018,
1993/10/03,1.095,
1993/10/04,1.056,
1993/10/05,1.327,
1993/10/06,1.16,
1993/10/07,1.101,
1993/10/08,1.247,
1993/10/09,1.27,
1993/10/10,1.394,
1993/10/11,1.181,
1993/10/12,1.201,
1993/10/13,1.352,
1993/10/14,1.149,
1993/10/15,1.174,
1993/10/16,1.075,
1993/10/17,1.081,
1993/10/18,1.207,
1993/10/19,1.233,
1993/10/20,1.281,
1993/10/21,1.012,
1993/10/22,1.149,
1993/10/23,1.309,
1993/10/24,1.198,
1993/10/25,1.422,
1993/10/26,1.207,
1993/10/27,1.171,
1993/10/28,1.644,
1993/10/29,1.209,
1993/10/30,1.275,
1993/10/31,1.374,
1993/11/01,1.404,
1993/11/02,1.528,
1993/11/03,1.144,
1993/11/04,1.192,
1993/11/05,1.193,
1993/11/06,1.284,
1993/11/07,1.329,
1993/11/08,1.132,
1993/11/09,1.091,
1993/11/10,1.217,
1993/11/11,1.249,
1993/11/12,1.169,
1993/11/13,1.197,
1993/11/14,1.167,
1993/11/15,1.269,
1993/11/16,1.163,
1993/11/17,1.054,
1993/11/18,1.336,
1993/11/19,1.091,
1993/11/20,1.312,
1993/11/21,1.102,
1993/11/22,1.188,
1993/11/23,1.282,
1993/11/24,1.388,
1993/11/25,1.319,
1993/11/26,1.395,
1993/11/27,1.277,
1993/11/28,1.089,
1993/11/29,1.237,
1993/11/30,1.237,
1993/12/01,1.107,
1993/12/02,1.028,
1993/12/03,1.15,
1993/12/04,1.287,
1993/12/05,1.356,
1993/12/06,1.795,
1993/12/07,1.302,
1993/12/08,1.164,
1993/12/09,1.233,
1993/12/10,1.164,
1993/12/11,1.099,
1993/12/12,1.309,
1993/12/13,1.338,
1993/12/14,1.329,
1993/12/15,1.44,
1993/12/16,1.776,
1993/12/17,1.317,
1993/12/18,1.195,
1993/12/19,1.175,
1993/12/20,1.248,
1993/12/21,1.168,
1993/12/22,1.177,
1993/12/23,1.172,
1993/12/24,1.356,
1993/12/25,1.387,
1993/12/26,1.31,
1993/12/27,1.053,
1993/12/28,1.181,
1993/12/29,1.277,
1993/12/30,1.808,
1993/12/31,0.964,
1994/01/01,1.275,
1994/01/02,1.249,
1994/01/03,1.099,
1994/01/04,1.317,
1994/01/05,1.439,
1994/01/06,1.112,
1994/01/07,1.203,
1994/01/08,1.475,
1994/01/09,1.23,
1994/01/10,1.362,
1994/01/11,1.24,
1994/01/12,1.15,
1994/01/13,1.346,
1994/01/14,1.311,
1994/01/15,1.391,
1994/01/16,1.241,
1994/01/17,0.901,
1994/01/18,1.203,
1994/01/19,1.16,
1994/01/20,1.127,
1994/01/21,1.063,
1994/01/22,1.214,
1994/01/23,1.223,
1994/01/24,1.319,
1994/01/25,1.069,
1994/01/26,1.087,
1994/01/27,1.081,
1994/01/28,0.856,
1994/01/29,1.14,
1994/01/30,1.261,
1994/01/31,1.011,
1994/02/01,1.146,
1994/02/02,1.1,
1994/02/03,1.313,
1994/02/04,1.108,
1994/02/05,1.106,
1994/02/06,1.312,
1994/02/07,1.22,
1994/02/08,1.073,
1994/02/09,1.168,
1994/02/10,1.202,
1994/02/11,0.959,
1994/02/12,1.071,
1994/02/13,1.137,
1994/02/14,1.648,
1994/02/15,1.284,
1994/02/16,1.224,
1994/02/17,1.065,
1994/02/18,1.148,
1994/02/19,1.027,
1994/02/20,1.228,
1994/02/21,1.239,
1994/02/22,1.381,
1994/02/23,1.186,
1994/02/24,1.277,
1994/02/25,1.367,
1994/02/26,1.246,
1994/02/27,1.3,
1994/02/28,1.256,
1994/03/01,1.273,
1994/03/02,1.238,
1994/03/03,1.104,
1994/03/04,1.573,
1994/03/05,1.549,
1994/03/06,1.299,
1994/03/07,1.001,
1994/03/08,1.1,
1994/03/09,0.966,
1994/03/10,1.037,
1994/03/11,1.272,
1994/03/12,1.414,
1994/03/13,0.921,
1994/03/14,1.028,
1994/03/15,1.131,
1994/03/16,1.267,
1994/03/17,1.403,
1994/03/18,1.333,
1994/03/19,1.352,
1994/03/20,1.454,
1994/03/21,1.318,
1994/03/22,1.096,
1994/03/23,1.259,
1994/03/24,1.194,
1994/03/25,1.168,
1994/03/26,1.247,
1994/03/27,1.011,
1994/03/28,1.124,
1994/03/29,1.089,
1994/03/30,1.076,
1994/03/31,0.968,
1994/04/01,1.204,
1994/04/02,1.132,
1994/04/03,0.918,
1994/04/04,1.14,
1994/04/05,1.136,
1994/04/06,1.101,
1994/04/07,1.202,
1994/04/08,1.185,
1994/04/09,1.057,
1994/04/10,0.952,
1994/04/11,1.122,
1994/04/12,1.083,
1994/04/13,1.093,
1994/04/14,1.127,
1994/04/15,1.047,
1994/04/16,1.169,
1994/04/17,1.186,
1994/04/18,1.12,
1994/04/19,1.151,
1994/04/20,1.155,
1994/04/21,1.205,
1994/04/22,1.165,
1994/04/23,1.166,
1994/04/24,1.238,
1994/04/25,1.204,
1994/04/26,1.06,
1994/04/27,0.96,
1994/04/28,1.133,
1994/04/29,1.085,
1994/04/30,1.172,
1994/05/01,1.178,
1994/05/02,1.254,
1994/05/03,1.148,
1994/05/04,1.075,
1994/05/05,1.072,
1994/05/06,1.3,
1994/05/07,1.382,
1994/05/08,1.061,
1994/05/09,1.203,
1994/05/10,1.127,
1994/05/11,1.188,
1994/05/12,1.147,
1994/05/13,1.326,
1994/05/14,1.386,
1994/05/15,1.307,
1994/05/16,1.212,
1994/05/17,1.306,
1994/05/18,1.375,
1994/05/19,1.396,
1994/05/20,1.147,
1994/05/21,1.145,
1994/05/22,1.164,
1994/05/23,1.237,
1994/05/24,1.258,
1994/05/25,1.141,
1994/05/26,1.268,
1994/05/27,1.397,
1994/05/28,1.187,
1994/05/29,1.136,
1994/05/30,1.072,
1994/05/31,1.16,
1994/06/01,1.21,
1994/06/02,1.302,
1994/06/03,1.311,
1994/06/04,1.157,
1994/06/05,1.021,
1994/06/06,1.023,
1994/06/07,1.219,
1994/06/08,1.297,
1994/06/09,1.243,
1994/06/10,1.213,
1994/06/11,1.088,
1994/06/12,1.065,
1994/06/13,1.014,
1994/06/14,1.08,
1994/06/15,1.145,
1994/06/16,0.992,
1994/06/17,1.121,
1994/06/18,1.126,
1994/06/19,1.217,
1994/06/20,1.163,
1994/06/21,1.147,
1994/06/22,1.248,
1994/06/23,1.257,
1994/06/24,1.318,
1994/06/25,1.227,
1994/06/26,1.141,
1994/06/27,1.184,
1994/06/28,1.156,
1994/06/29,1.119,
1994/06/30,1.182,
1994/07/01,1.159,
1994/07/02,1.186,
1994/07/03,1.193,
1994/07/04,1.181,
1994/07/05,1.115,
1994/07/06,1.226,
1994/07/07,1.235,
1994/07/08,1.143,
1994/07/09,1.104,
1994/07/10,1.156,
1994/07/11,1.203,
1994/07/12,1.229,
1994/07/13,1.242,
1994/07/14,1.239,
1994/07/15,1.158,
1994/07/16,1.226,
1994/07/17,1.159,
1994/07/18,1.05,
1994/07/19,1.121,
1994/07/20,1.125,
1994/07/21,1.157,
1994/07/22,1.154,
1994/07/23,1.174,
1994/07/24,1.184,
1994/07/25,1.193,
1994/07/26,1.194,
1994/07/27,1.184,
1994/07/28,1.181,
1994/07/29,1.158,
1994/07/30,1.164,
1994/07/31,1.184,
1994/08/01,1.187,
1994/08/02,1.25,
1994/08/03,1.234,
1994/08/04,1.165,
1994/08/05,1.199,
1994/08/06,1.294,
1994/08/07,1.178,
1994/08/08,1.173,
1994/08/09,1.205,
1994/08/10,1.187,
1994/08/11,1.218,
1994/08/12,1.203,
1994/08/13,1.192,
1994/08/14,1.242,
1994/08/15,1.236,
1994/08/16,1.185,
1994/08/17,1.168,
1994/08/18,1.161,
1994/08/19,1.274,
1994/08/20,1.177,
1994/08/21,1.165,
1994/08/22,1.292,
1994/08/23,1.298,
1994/08/24,1.239,
1994/08/25,1.19,
1994/08/26,1.211,
1994/08/27,1.241,
1994/08/28,1.275,
1994/08/29,1.334,
1994/08/30,1.285,
1994/08/31,1.324,
1994/09/01,1.414,
1994/09/02,1.354,
1994/09/03,1.277,
1994/09/04,1.164,
1994/09/05,1.313,
1994/09/06,1.295,
1994/09/07,1.236,
1994/09/08,1.261,
1994/09/09,1.271,
1994/09/10,1.282,
1994/09/11,1.385,
1994/09/12,1.375,
1994/09/13,1.378,
1994/09/14,1.29,
1994/09/15,1.348,
1994/09/16,1.244,
1994/09/17,1.209,
1994/09/18,1.347,
1994/09/19,1.205,
1994/09/20,1.224,
1994/09/21,1.229,
1994/09/22,1.157,
1994/09/23,1.033,
1994/09/24,1.138,
1994/09/25,1.147,
1994/09/26,1.243,
1994/09/27,1.235,
1994/09/28,1.246,
1994/09/29,1.248,
1994/09/30,1.399,
1994/10/01,1.409,
1994/10/02,1.406,
1994/10/03,1.468,
1994/10/04,1.408,
1994/10/05,1.302,
1994/10/06,1.282,
1994/10/07,1.141,
1994/10/08,1.124,
1994/10/09,1.167,
1994/10/10,1.249,
1994/10/11,1.445,
1994/10/12,1.305,
1994/10/13,1.181,
1994/10/14,1.386,
1994/10/15,1.467,
1994/10/16,1.598,
1994/10/17,1.481,
1994/10/18,1.435,
1994/10/19,1.188,
1994/10/20,1.178,
1994/10/21,1.087,
1994/10/22,1.253,
1994/10/23,1.291,
1994/10/24,1.215,
1994/10/25,1.229,
1994/10/26,1.169,
1994/10/27,1.263,
1994/10/28,1.195,
1994/10/29,1.16,
1994/10/30,1.153,
1994/10/31,1.216,
1994/11/01,1.243,
1994/11/02,1.345,
1994/11/03,1.505,
1994/11/04,1.181,
1994/11/05,1.172,
1994/11/06,1.191,
1994/11/07,1.35,
1994/11/08,1.319,
1994/11/09,1.602,
1994/11/10,1.493,
1994/11/11,1.522,
1994/11/12,1.453,
1994/11/13,1.314,
1994/11/14,1.165,
1994/11/15,1.182,
1994/11/16,1.268,
1994/11/17,1.252,
1994/11/18,1.17,
1994/11/19,1.276,
1994/11/20,1.374,
1994/11/21,1.159,
1994/11/22,1.277,
1994/11/23,1.31,
1994/11/24,1.473,
1994/11/25,1.34,
1994/11/26,1.33,
1994/11/27,1.312,
1994/11/28,1.054,
1994/11/29,1.283,
1994/11/30,1.339,
1994/12/01,1.251,
1994/12/02,1.171,
1994/12/03,1.276,
1994/12/04,1.09,
1994/12/05,1.075,
1994/12/06,1.426,
1994/12/07,1.206,
1994/12/08,1.559,
1994/12/09,1.373,
1994/12/10,1.242,
1994/12/11,1.266,
1994/12/12,1.19,
1994/12/13,1.316,
1994/12/14,1.12,
1994/12/15,1.108,
1994/12/16,1.293,
1994/12/17,1.089,
1994/12/18,1.273,
1994/12/19,1.524,
1994/12/20,1.289,
1994/12/21,1.106,
1994/12/22,1.101,
1994/12/23,1.118,
1994/12/24,1.246,
1994/12/25,1.463,
1994/12/26,1.44,
1994/12/27,1.312,
1994/12/28,1.185,
1994/12/29,1.349,
1994/12/30,1.658,
1994/12/31,1.578,
1995/01/01,1.25,
1995/01/02,1.381,
1995/01/03,1.247,
1995/01/04,1.204,
1995/01/05,1.165,
1995/01/06,1.164,
1995/01/07,1.245,
1995/01/08,1.386,
1995/01/09,1.235,
1995/01/10,1.231,
1995/01/11,1.142,
1995/01/12,1.017,
1995/01/13,1.22,
1995/01/14,1.027,
1995/01/15,1.012,
1995/01/16,1.147,
1995/01/17,1.228,
1995/01/18,1.184,
1995/01/19,1.015,
1995/01/20,1.255,
1995/01/21,1.391,
1995/01/22,1.371,
1995/01/23,1.399,
1995/01/24,1.366,
1995/01/25,1.491,
1995/01/26,1.405,
1995/01/27,1.391,
1995/01/28,1.408,
1995/01/29,1.339,
1995/01/30,1.24,
1995/01/31,1.293,
1995/02/01,1.309,
1995/02/02,1.433,
1995/02/03,1.412,
1995/02/04,1.204,
1995/02/05,1.429,
1995/02/06,1.248,
1995/02/07,1.28,
1995/02/08,1.231,
1995/02/09,1.465,
1995/02/10,1.403,
1995/02/11,1.278,
1995/02/12,1.356,
1995/02/13,1.145,
1995/02/14,1.399,
1995/02/15,1.031,
1995/02/16,1.144,
1995/02/17,1.141,
1995/02/18,1.048,
1995/02/19,0.974,
1995/02/20,1.172,
1995/02/21,1.684,
1995/02/22,1.327,
1995/02/23,1.29,
1995/02/24,1.188,
1995/02/25,1.208,
1995/02/26,1.282,
1995/02/27,1.102,
1995/02/28,1.197,
1995/03/01,1.223,
1995/03/02,1.164,
1995/03/03,1.137,
1995/03/04,0.924,
1995/03/05,0.991,
1995/03/06,1.18,
1995/03/07,1.122,
1995/03/08,1.054,
1995/03/09,1.253,
1995/03/10,1.482,
1995/03/11,1.223,
1995/03/12,0.985,
1995/03/13,0.869,
1995/03/14,0.975,
1995/03/15,1.194,
1995/03/16,1.124,
1995/03/17,1.099,
1995/03/18,1.23,
1995/03/19,1.273,
1995/03/20,1.158,
1995/03/21,1.149,
1995/03/22,1.33,
1995/03/23,1.492,
1995/03/24,1.575,
1995/03/25,1.444,
1995/03/26,1.417,
1995/03/27,1.388,
1995/03/28,1.427,
1995/03/29,1.242,
1995/03/30,1.053,
1995/03/31,1.08,
1995/04/01,1.293,
1995/04/02,1.281,
1995/04/03,1.28,
1995/04/04,1.185,
1995/04/05,1.368,
1995/04/06,1.495,
1995/04/07,1.383,
1995/04/08,1.302,
1995/04/09,1.178,
1995/04/10,1.276,
1995/04/11,1.191,
1995/04/12,0.999,
1995/04/13,0.986,
1995/04/14,1.305,
1995/04/15,1.337,
1995/04/16,1.25,
1995/04/17,1.229,
1995/04/18,1.195,
1995/04/19,1.17,
1995/04/20,1.233,
1995/04/21,1.198,
1995/04/22,1.241,
1995/04/23,1.279,
1995/04/24,1.232,
1995/04/25,1.206,
1995/04/26,1.105,
1995/04/27,1.131,
1995/04/28,1.171,
1995/04/29,1.035,
1995/04/30,1.026,
1995/05/01,1.063,
1995/05/02,1.105,
1995/05/08,1.445,
1995/05/09,1.244,
1995/05/10,1.167,
1995/05/11,1.054,
1995/05/12,1.068,
1995/05/13,1.076,
1995/05/14,1.062,
1995/05/15,1.077,
1995/05/16,1.13,
1995/05/17,1.127,
1995/05/18,1.189,
1995/05/19,1.326,
1995/05/20,1.295,
1995/05/21,1.154,
1995/05/22,1.087,
1995/05/23,1.21,
1995/05/24,1.178,
1995/05/25,1.215,
1995/05/26,1.099,
1995/05/27,1.092,
1995/05/28,1.035,
1995/05/29,1.007,
1995/05/30,1.175,
1995/05/31,1.112,
1995/06/01,1.092,
1995/06/02,1.24,
1995/06/03,1.212,
1995/06/04,1.197,
1995/06/05,1.215,
1995/06/06,1.163,
1995/06/07,1.138,
1995/06/08,1.429,
1995/06/09,1.119,
1995/06/10,1.123,
1995/06/11,1.14,
1995/06/12,1.257,
1995/06/13,1.234,
1995/06/14,1.286,
1995/06/15,1.285,
1995/06/16,1.182,
1995/06/17,1.204,
1995/06/18,1.259,
1995/06/19,1.341,
1995/06/20,1.435,
1995/06/21,1.283,
1995/06/22,1.228,
1995/06/23,1.072,
1995/06/24,1.073,
1995/06/25,1.098,
1995/06/26,1.096,
1995/06/27,0.986,
1995/06/28,1.014,
1995/06/29,1.128,
1995/06/30,1.05,
1995/07/01,1.151,
1995/07/02,1.138,
1995/07/03,1.178,
1995/07/04,1.029,
1995/07/05,0.973,
1995/07/06,0.93,
1995/07/07,0.977,
1995/07/08,1.027,
1995/07/09,1.123,
1995/07/10,1.097,
1995/07/11,1.126,
1995/07/12,1.158,
1995/07/13,1.128,
1995/07/14,1.231,
1995/07/15,1.342,
1995/07/16,1.326,
1995/07/17,1.22,
1995/07/18,1.101,
1995/07/19,1.267,
1995/07/20,1.206,
1995/07/21,1.216,
1995/07/22,1.192,
1995/07/23,1.144,
1995/07/24,1.267,
1995/07/25,1.137,
1995/07/26,1.14,
1995/07/27,1.252,
1995/07/28,1.154,
1995/07/29,1,
1995/07/30,1.204,
1995/07/31,1.204,
1995/08/01,1.193,
1995/08/02,1.276,
1995/08/03,1.079,
1995/08/04,1.041,
1995/08/05,1.24,
1995/08/06,1.245,
1995/08/07,1.143,
1995/08/08,1.096,
1995/08/09,1.193,
1995/08/10,1.242,
1995/08/11,1.194,
1995/08/12,1.183,
1995/08/13,1.393,
1995/08/14,1.278,
1995/08/15,1.123,
1995/08/16,1.161,
1995/08/17,1.295,
1995/08/18,1.358,
1995/08/19,1.178,
1995/08/20,1.135,
1995/08/21,1.241,
1995/08/22,1.35,
1995/08/23,1.383,
1995/08/24,1.238,
1995/08/25,1.718,
1995/08/26,1.411,
1995/08/27,1.252,
1995/08/28,1.242,
1995/08/29,1.136,
1995/08/30,1.338,
1995/08/31,1.355,
1995/09/01,1.281,
1995/09/02,1.282,
1995/09/03,1.241,
1995/09/04,1.212,
1995/09/05,1.161,
1995/09/06,1.263,
1995/09/07,1.122,
1995/09/08,1.252,
1995/09/09,1.231,
1995/09/10,1.325,
1995/09/11,1.167,
1995/09/12,1.104,
1995/09/13,1.136,
1995/09/14,1.238,
1995/09/15,1.298,
1995/09/16,1.11,
1995/09/17,1.008,
1995/09/18,1.386,
1995/09/19,1.094,
1995/09/20,1.145,
1995/09/21,1.214,
1995/09/22,1.182,
1995/09/23,1.177,
1995/09/24,1.165,
1995/09/25,1.111,
1995/09/26,1.222,
1995/09/27,1.246,
1995/09/28,1.388,
1995/09/29,1.233,
1995/09/30,1.018,
1995/10/01,1.168,
1995/10/02,1.287,
1995/10/03,1.338,
1995/10/04,1.282,
1995/10/05,1.256,
1995/10/06,1.293,
1995/10/07,1.203,
1995/10/08,1.326,
1995/10/09,1.327,
1995/10/10,1.155,
1995/10/11,1.08,
1995/10/12,1.222,
1995/10/13,1.328,
1995/10/14,1.268,
1995/10/15,1.279,
1995/10/16,1.238,
1995/10/17,1.407,
1995/10/18,1.163,
1995/10/19,1.176,
1995/10/20,1.205,
1995/10/21,1.051,
1995/10/22,1.141,
1995/10/23,1.156,
1995/10/24,1.091,
1995/10/25,1.164,
1995/10/26,1.199,
1995/10/27,1.222,
1995/10/28,1.093,
1995/10/29,1.28,
1995/10/30,1.395,
1995/10/31,1.263,
1995/11/01,1.264,
1995/11/02,1.202,
1995/11/03,1.255,
1995/11/04,1.385,
1995/11/05,1.176,
1995/11/06,1.316,
1995/11/07,1.222,
1995/11/08,1.394,
1995/11/09,1.314,
1995/11/10,1.266,
1995/11/11,1.066,
1995/11/12,1.065,
1995/11/13,1.238,
1995/11/14,1.209,
1995/11/15,1.237,
1995/11/16,1.205,
1995/11/17,1.203,
1995/11/18,1.123,
1995/11/19,1.164,
